ID,Pred_well_being_index
886447,0.13955172606006877
687564,0.1069651349420069
494935,0.1183576117454713
378919,0.08679324102180137
421878,0.11392530773319423
949719,0.050132998569216554
898972,0.11275465010936664
375574,0.07154970710140975
569844,0.2140326165188122
654472,0.20468237113182808
101940,0.19824228142657657
153843,0.17637319261227474
381662,0.10306412677239542
624052,0.1292626519839268
939375,0.09466703336201698
164310,0.16569791489291819
900632,0.10712543780787054
175032,0.1683160840811225
867872,0.09400734773783169
256577,0.20990732490204114
288496,0.09777254099667206
618381,0.19706425453457893
231901,0.10840405577913595
179358,0.23089471887742904
192005,0.048207860442023506
298577,0.05207275060303463
942058,0.0330416786419094
470561,0.053518151233881005
325435,0.13309962892178206
957155,0.13085007611703592
179606,0.044714577126633466
589467,0.12988375516985265
950555,0.11227572841710884
877326,0.06095549251630179
244798,0.12400680405912382
372861,0.07324020004222241
990512,0.07622151600787437
362014,0.07666029753543949
285518,0.06574716046484488
396661,0.051686349364336845
909004,0.15058394160636548
835410,0.1697142381046382
668839,0.1918967831023339
197160,0.18798234692466897
477910,0.1772811853425502
127790,0.1368464359683372
278551,0.1402358830620801
355696,0.17184124933318257
219016,0.11917114464778025
165043,0.06617139191038263
490373,0.11399786138164918
855980,0.07534400797829639
938424,0.09007020519816188
647622,0.10394549140046365
119825,0.07505655884810156
156794,0.05640961684549426
923580,0.03904234393679032
487140,0.06017352811933109
866086,0.03635763082192264
452935,0.0561515577359523
169028,0.051810812928455366
580970,0.05917419128838558
955095,0.0669411498864868
941913,0.09633011561701443
245773,0.09777139876440429
193213,0.1112702744963971
819526,0.14481339465055026
217776,0.09654907218375905
967306,0.02763360432013965
175117,0.028711816568112586
839729,0.02968185085147025
820458,0.03613182803705913
106612,0.10663773466472598
494836,0.08763503762754786
120162,0.11735302720072577
324312,0.08007754700308936
97466,0.10170551160941893
215356,0.11093432744201753
652733,0.14841230301357422
247966,0.10317853090045055
400311,0.06334920725062876
519043,0.07051195624454518
450315,0.0766306338030477
127267,0.045703960704149026
538837,0.0990951872079055
158925,0.04703947067802222
110538,0.1069493112104441
595603,0.06759725044194931
667497,0.1556710741660888
520999,0.1559772498308194
583127,0.13523888755612998
510855,0.1557570206685287
671228,0.15803970177419596
393153,0.10256609588708908
612344,0.17524198103850544
760829,0.1558037472872872
221096,0.07315641398392447
552726,0.08506861430746349
760702,0.06715119305142159
869730,0.08688748893347616
584338,0.11602687851937343
855416,0.1176560401789371
344665,0.06630215227052323
691636,0.058478272738678366
15596,0.11808185143911173
346267,0.11382654495989494
283256,0.06672067936622351
359086,0.11866659184763997
760457,0.0513845804429655
429918,0.061282957933008586
461254,0.07869768966898746
738226,0.08154100014486186
959646,0.10039620247190119
609408,0.08082699618999974
129628,0.08369727226047774
906965,0.06912014470214607
526005,0.07739705959339863
871119,0.04536989625325964
415100,0.08332948267738154
176904,0.04099994554441722
133782,0.13234415594976176
761823,0.12738057671615108
912260,0.14209361727685452
840790,0.13435842702210163
940271,0.049516135721629294
793564,0.11199500563687351
773703,0.046611272923801426
459111,0.05018193379874407
561275,0.05414714684162318
153709,0.044362567465673346
161243,0.05388610302659193
793050,0.07028607859102444
728115,0.10617836687698347
434262,0.08081086855074343
717749,0.08524208270742681
627873,0.10431625606185524
954328,0.10856486869881858
473094,0.13242601247330735
282482,0.09964442347916887
874517,0.20831757769439166
305666,0.17593358734680206
566931,0.20834765196638017
286545,0.17069091615363843
781582,0.19022971512306353
494064,0.01419070207178584
905987,0.1014103009355626
249294,0.04216537424843811
855606,0.034030248572458024
760845,0.028127592608942077
839032,0.08976703792534144
506670,0.013337127466818616
126858,0.03336497823030462
954530,0.09200830424758012
904162,0.10455588948775732
997276,0.10921724685287083
676041,0.11142218647662429
592693,0.11117025995057987
859253,0.09023060295222507
936469,0.11494360621707497
349261,0.10853459549913483
336127,0.10997705978839153
106760,0.2096377165735525
202737,0.10927033159672359
725369,0.2115380403282576
524873,0.10269908613401536
478336,0.04817618680530266
248213,0.10431339859430552
931717,0.04060229733520028
936219,0.0725998667578123
573087,0.050867832332146874
847139,0.056088762049511104
136435,0.048618190225143056
911470,0.23791578213008074
795648,0.20693985543765264
380252,0.21127793158119318
830379,0.2305402366636999
239934,0.05116957215391344
243958,0.05359335061591148
381162,0.06383666987690059
832707,0.07430917536856818
862509,0.10740409796700792
542044,0.08264103357546837
594591,0.1096207892822965
369792,0.1150988142185683
165122,0.1409833652564637
316257,0.09821917452327994
342153,0.1800083007070804
861163,0.15630731980442022
419279,0.05430816353050065
986435,0.12661604594468734
287386,0.08565204268823097
921943,0.05278977586591535
643662,0.14388406063825304
425559,0.12837241571214394
425190,0.13975854643198501
375194,0.13368363908909642
205316,0.1694558318506787
362990,0.10539936581593712
885125,0.18735009947292816
729049,0.18394233454381925
255408,0.055369077387564
889336,0.1180251746749364
567853,0.03129439723423426
881517,0.0702202420398642
862554,0.06988753581543862
689279,0.09612754625026487
619517,0.050283743675786856
589965,0.058908919972280455
378743,0.04587732184629281
889190,0.09700794149468758
126074,0.08965882731709111
566109,0.07155694403629714
449130,0.05527707009204402
410883,0.043434970820543824
523594,0.05528203093938593
467612,0.05750031999193483
607267,0.06940200242499811
477529,0.1296609993831841
520504,0.06811538841299278
818746,0.05983305717893059
728709,0.2839476287398688
706557,0.23662851199240972
802110,0.291272580473123
362847,0.2776207341755122
670489,0.09874072022814703
607816,0.10759184232417221
218533,0.08016322955916538
436175,0.11437738767204053
996480,0.1251310878753555
674629,0.1055129554925088
315096,0.1323804909472363
273408,0.11208760928932482
477191,0.07543036704622695
576190,0.13739206955528993
828139,0.06166096393070923
600713,0.020097841148286638
428403,0.09269738683835566
304094,0.11041090286501934
276721,0.16361786819309182
948606,0.12956942796129953
380515,0.06929673975075196
858103,0.06847439479991098
122754,0.05436374778192653
543289,0.06356255093466448
831291,0.10600125547624827
118939,0.1071165947229519
220363,0.09259134186085541
173635,0.08686041445709015
972059,0.07563864694891016
429032,0.08188763828627393
252701,0.09090233747651094
722273,0.07851683319515175
843913,0.061686652788734156
749618,0.09319012949333892
955667,0.11891236826981073
835936,0.08712125273434042
942469,0.0857715105353038
316877,0.15378635436628857
620029,0.10639320077582001
317713,0.14329734239544958
685284,0.10532165578319039
696586,0.09779368635694986
498631,0.0976424157244952
663245,0.06548437822068488
143057,0.10262970205876429
101728,0.11741479577868999
310627,0.12413814203782861
933005,0.134564387045919
282099,0.08573427451098493
490417,0.08442415514920515
999488,0.09843097936747565
905329,0.1266601108525002
917542,0.043177282642654004
227260,0.09549195954142448
227650,0.023955474027258186
244353,0.062387998221501886
212817,0.10408911544300256
219248,0.10556911397312511
313943,0.20480119319906087
170351,0.19422875619747693
427395,0.11394222153753587
928568,0.13465986376608408
207843,0.16921393992443584
512289,0.12653369051453703
650808,0.08811487936204646
207522,0.08912378368519012
862766,0.10539272530732523
660339,0.1025679020856424
858302,0.07660371185122147
469416,0.06669294083369441
911794,0.07619227767831517
239716,0.07281413070703055
459239,0.05129419696635127
603034,0.02456059280337282
367299,0.02402109493141795
498594,0.038353204883227694
226241,0.08864478623211387
228237,0.03191286498737301
576596,0.10114332630457937
208822,0.021009720208272728
102017,0.09011645650952468
643195,0.10578797586739609
692675,0.15813383866816544
755692,0.13181413832262284
658623,0.24324928732611684
110809,0.2452765320105947
237243,0.2624917742846058
737377,0.2667029916277749
882010,0.05750901177630368
680634,0.04423715677887415
539153,0.054713029770261816
911641,0.07958434008157354
199605,0.09164966931954054
772815,0.08535730889381447
455361,0.07107452718421346
293599,0.08562172742749588
829566,0.09544556655055993
306904,0.11330936744001342
823193,0.12822091127870636
223885,0.13188237130321137
278386,0.08464008118559768
102318,0.1028725793434517
564262,0.10017138983728723
855826,0.08170386634935944
551029,0.11250605279295275
123086,0.08235561003312551
369139,0.0829933673921419
627211,0.08555808447064646
420041,0.12345605742423676
338014,0.13755651487043957
603810,0.1321953107260219
829884,0.14417830823526082
900508,0.2485836237793775
797378,0.21462943489787437
876950,0.25346315949433507
704538,0.23058500177836486
313848,0.03977564771687979
673799,0.0785054353864244
537348,0.047949366444936636
785274,0.04923798201457369
867874,0.10143747284641874
300381,0.108439214509012
416838,0.1317693556718181
244087,0.1562518211955653
233039,0.050639203527782416
